(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.6, 4.4)
(170.6, 0.7, 4.5)
(170.6, 0.7, 4.5)
(170.6, 0.8, 4.6)
(170.6, 0.9, 4.7)
(170.6, 0.9, 4.7)
(170.6, 0.9, 4.7)
(170.6, 0.9, 4.7)
(170.6, 0.9, 4.7)
(170.7, 0.9, 4.7)
(170.8, 0.9, 4.7)
(170.9, 0.9, 4.7)
(170.9, 0.9, 4.7)
(170.9, 0.9, 4.7)
(170.9, 0.9, 4.7)
(170.9, 0.9, 4.7)
(170.9, 0.9, 4.7)
(170.9, 0.9, 4.7)
(170.9, 0.9, 4.8)
(170.9, 0.9, 4.8)
(170.9, 0.9, 4.8)
(170.9, 1.0, 4.8)
(170.9, 1.0, 4.8)
(170.9, 1.0, 4.8)
(170.9, 1.0, 4.8)
(170.9, 1.0, 4.8)
(170.9, 1.0, 4.8)
(170.9, 1.0, 4.8)
(170.9, 1.0, 4.9)
(170.9, 1.0, 4.9)
(170.9, 1.0, 4.9)
(170.9, 1.0, 5.0)
(170.9, 1.0, 5.1)
(170.9, 1.0, 5.2)
(170.9, 1.0, 5.3)
(170.9, 1.0, 5.3)
(170.9, 1.0, 5.4)
(170.9, 1.0, 5.5)
(170.9, 1.0, 5.5)
(170.9, 1.0, 5.6)
(170.9, 1.0, 5.7)
(170.9, 1.0, 5.8)
(170.9, 1.0, 5.9)
(170.9, 1.0, 6.0)
(170.9, 1.0, 6.1)
(170.9, 1.0, 6.2)
(170.9, 1.0, 6.4)
(170.9, 1.0, 6.5)
(170.9, 1.0, 6.6)
(170.9, 1.0, 6.7)
(170.9, 1.0, 6.8)
(170.9, 1.1, 6.9)
(170.9, 1.1, 7.0)
(170.9, 1.1, 7.0)
(170.9, 1.1, 7.1)
(170.9, 1.1, 7.2)
(170.9, 1.1, 7.4)
(170.9, 1.1, 7.5)
(170.9, 1.1, 7.7)
(170.9, 1.1, 7.9)
(170.9, 1.1, 8.1)
(170.8, 1.1, 8.4)
(170.8, 1.1, 8.6)
(170.8, 1.1, 8.9)
(170.8, 1.1, 9.2)
(170.8, 1.2, 9.4)
(170.7, 1.2, 9.6)
(170.7, 1.2, 9.9)
(170.6, 1.2, 10.1)
(170.6, 1.2, 10.3)
(170.6, 1.2, 10.6)
(170.6, 1.2, 10.8)
(170.6, 1.2, 11.1)
(170.5, 1.2, 11.4)
(170.5, 1.2, 11.7)
(170.5, 1.2, 12.0)
(170.5, 1.2, 12.3)
(170.5, 1.2, 12.6)
(170.5, 1.2, 12.8)
(170.5, 1.2, 13.1)
(170.5, 1.2, 13.4)
(170.4, 1.2, 13.6)
(170.4, 1.2, 13.9)
(170.4, 1.2, 14.2)
(170.4, 1.2, 14.5)
(170.5, 1.2, 14.8)
(170.5, 1.2, 15.0)
(170.5, 1.2, 15.3)
(170.5, 1.2, 15.5)
(170.6, 1.2, 15.8)
(170.6, 1.2, 16.0)
(170.6, 1.2, 16.2)
(170.6, 1.2, 16.4)
(170.6, 1.2, 16.6)
(170.5, 1.2, 16.8)
(170.5, 1.2, 17.0)
(170.5, 1.2, 17.3)
(170.5, 1.2, 17.6)
(170.5, 1.2, 17.9)
(170.4, 1.2, 18.2)
(170.4, 1.2, 18.5)
(170.4, 1.2, 18.8)
(170.4, 1.2, 19.1)
(170.3, 1.2, 19.5)
(170.3, 1.2, 19.8)
(170.2, 1.2, 20.1)
(170.2, 1.2, 20.4)
(170.2, 1.2, 20.7)
(170.1, 1.2, 21.0)
(170.1, 1.2, 21.3)
(170.0, 1.2, 21.5)
(170.0, 1.2, 21.7)
(170.0, 1.2, 21.9)
(169.9, 1.2, 22.1)
(169.9, 1.2, 22.3)
(169.8, 1.2, 22.5)
(169.8, 1.2, 22.8)
(169.7, 1.2, 23.1)
(169.6, 1.2, 23.3)
(169.6, 1.2, 23.5)
(169.5, 1.1, 23.7)
(169.5, 1.1, 23.9)
(169.4, 1.1, 24.0)
(169.4, 1.1, 24.0)
(169.4, 1.1, 24.0)
(169.4, 1.1, 24.0)
(169.5, 1.1, 23.9)
(169.5, 1.1, 23.9)
(169.5, 1.1, 23.8)
(169.5, 1.1, 23.7)
(169.5, 1.1, 23.7)
(169.5, 1.1, 23.6)
(169.5, 1.1, 23.6)
(169.5, 1.1, 23.6)
(169.5, 1.1, 23.6)
(169.5, 1.1, 23.5)
(169.5, 1.1, 23.4)
(169.5, 1.1, 23.3)
(169.5, 1.1, 23.2)
(169.6, 1.2, 23.0)
(169.6, 1.2, 22.7)
(169.6, 1.2, 22.3)
(169.7, 1.2, 21.8)
(169.8, 1.2, 21.3)
(169.9, 1.2, 20.8)
(169.9, 1.2, 20.4)
(170.0, 1.2, 19.9)
(170.0, 1.2, 19.6)
(170.0, 1.2, 19.2)
(170.0, 1.2, 18.9)
(170.1, 1.2, 18.6)
(170.1, 1.2, 18.2)
(170.1, 1.2, 17.8)
(170.2, 1.2, 17.4)
(170.3, 1.2, 17.0)
(170.3, 1.2, 16.5)
(170.4, 1.2, 16.1)
(170.5, 1.2, 15.7)
(170.6, 1.2, 15.3)
(170.6, 1.2, 14.9)
(170.6, 1.2, 14.6)
(170.7, 1.2, 14.2)
(170.7, 1.2, 13.8)
(170.7, 1.3, 13.4)
(170.7, 1.3, 13.0)
(170.8, 1.2, 12.4)
(170.8, 1.2, 11.9)
(170.8, 1.2, 11.4)
(170.8, 1.2, 10.9)
(170.8, 1.2, 10.3)
(170.9, 1.2, 9.8)
(170.9, 1.2, 9.3)
(170.9, 1.2, 8.8)
(170.9, 1.1, 8.4)
(170.9, 1.1, 8.0)
(171.0, 1.1, 7.7)
(171.0, 1.1, 7.3)
(171.0, 1.0, 7.0)
(171.0, 1.0, 6.7)
(171.0, 1.0, 6.5)
(171.1, 1.0, 6.2)
(171.1, 1.0, 5.9)
(171.2, 1.0, 5.6)
(171.2, 1.0, 5.4)
(171.2, 1.0, 5.2)
(171.2, 1.0, 5.1)
(171.2, 1.0, 5.1)
(171.2, 1.0, 5.0)
(171.2, 1.0, 4.9)
(171.2, 1.0, 4.9)
(171.2, 1.0, 4.9)
(171.2, 1.0, 4.9)
(171.2, 1.0, 4.9)
(171.2, 1.0, 4.9)
(171.2, 1.0, 4.8)
(171.2, 1.0, 4.8)
(171.2, 1.0, 4.8)
(171.2, 1.0, 4.8)
(171.2, 1.0, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.8)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.9, 4.7)
(171.2, 0.8, 4.7)
(171.2, 0.8, 4.7)
(171.2, 0.8, 4.7)
(171.2, 0.8, 4.6)
(171.2, 0.8, 4.6)
(171.2, 0.8, 4.6)
(171.2, 0.7, 4.6)
(171.2, 0.7, 4.6)
(171.2, 0.7, 4.5)
(171.2, 0.7, 4.5)
(171.2, 0.6, 4.4)
(171.2, 0.6, 4.4)
(171.2, 0.6, 4.4)
(171.2, 0.6, 4.4)
(171.2, 0.6, 4.3)
(171.2, 0.6, 4.3)
(171.1, 0.6, 4.3)
(171.1, 0.7, 4.3)
(171.0, 0.7, 4.3)
(171.0, 0.6, 4.3)
(171.0, 0.6, 4.3)
(171.0, 0.6, 4.3)
(171.0, 0.6, 4.3)
(171.0, 0.6, 4.2)
(171.0, 0.6, 4.2)
(171.0, 0.6, 4.1)
(171.0, 0.6, 4.1)
(171.0, 0.6, 4.0)
(171.0, 0.6, 3.9)
(171.0, 0.6, 3.8)
(171.0, 0.6, 3.7)
(171.0, 0.6, 3.5)
(171.1, 0.6, 3.4)
(171.1, 0.5, 3.2)
(171.1, 0.5, 3.0)
(171.1, 0.5, 2.9)
(171.1, 0.5, 2.7)
(171.1, 0.5, 2.5)
(171.1, 0.5, 2.3)
(171.1, 0.5, 2.0)
(171.1, 0.5, 1.7)
(171.1, 0.5, 1.4)
(171.1, 0.5, 1.1)
(171.2, 0.5, 0.7)
(171.2, 0.6, 0.3)
(171.3, 0.6, -0.2)
(171.3, 0.6, -0.7)
(171.3, 0.6, -1.2)
(171.3, 0.6, -1.7)
(171.4, 0.6, -2.3)
(171.4, 0.6, -2.9)
(171.4, 0.6, -3.6)
(171.4, 0.6, -4.3)
(171.4, 0.6, -5.0)
(171.4, 0.7, -5.7)
(171.4, 0.7, -6.5)
(171.4, 0.7, -7.2)
(171.4, 0.7, -7.9)
(171.4, 0.7, -8.5)
(171.4, 0.7, -9.1)
(171.4, 0.7, -9.7)
(171.4, 0.7, -10.1)
(171.4, 0.7, -10.6)
(171.3, 0.7, -11.1)
(171.3, 0.7, -11.5)
(171.2, 0.8, -11.9)
(171.2, 0.8, -12.3)
(171.2, 0.8, -12.7)
(171.2, 0.8, -13.2)
(171.2, 0.8, -13.7)
(171.1, 0.8, -14.2)
(171.1, 0.8, -14.7)
(171.1, 0.8, -15.3)
(171.1, 0.8, -15.8)
(171.1, 0.8, -16.4)
(171.1, 0.8, -17.0)
(171.1, 0.8, -17.5)
(171.1, 0.8, -18.1)
(171.0, 0.8, -18.6)
(171.0, 0.8, -19.2)
(171.0, 0.8, -19.6)
(171.0, 0.8, -20.1)
(171.0, 0.8, -20.4)
(171.0, 0.8, -20.8)
(171.0, 0.8, -21.1)
(171.0, 0.8, -21.4)
(171.0, 0.8, -21.6)
(171.0, 0.8, -21.8)
(171.0, 0.8, -21.9)
(171.1, 0.8, -22.1)
(171.0, 0.8, -22.2)
(171.0, 0.8, -22.3)
(171.0, 0.8, -22.5)
(171.0, 0.8, -22.8)
(171.0, 0.8, -23.1)
(171.0, 0.9, -23.5)
(170.9, 0.9, -23.8)
(170.9, 0.9, -24.2)
(170.9, 0.9, -24.6)
(170.9, 1.0, -25.1)
(170.8, 1.0, -25.5)
(170.8, 1.0, -26.1)
(170.8, 1.0, -26.7)
(170.7, 1.0, -27.4)
(170.7, 1.0, -28.3)
(170.6, 1.0, -29.2)
(170.5, 1.0, -30.3)
(170.4, 1.1, -31.3)
(170.3, 1.1, -32.3)
(170.2, 1.1, -33.3)
(170.2, 1.1, -34.3)
(170.1, 1.1, -35.3)
(170.0, 1.1, -36.3)
(169.9, 1.1, -37.2)
(169.8, 1.1, -38.1)
(169.7, 1.1, -38.9)
(169.6, 1.1, -39.6)
(169.5, 1.1, -40.2)
(169.4, 1.1, -40.7)
(169.3, 1.1, -41.3)
(169.2, 1.2, -41.9)
(169.1, 1.2, -42.5)
(169.0, 1.2, -43.1)
(168.9, 1.2, -43.8)
(168.8, 1.2, -44.5)
(168.7, 1.2, -45.0)
(168.6, 1.2, -45.5)
(168.5, 1.1, -45.9)
(168.5, 1.1, -46.3)
(168.4, 1.1, -46.6)
(168.3, 1.0, -46.9)
(168.3, 1.0, -47.3)
(168.2, 1.0, -47.7)
(168.0, 0.9, -48.1)
(167.9, 0.9, -48.5)
(167.7, 0.9, -49.0)
(167.5, 0.9, -49.5)
(167.3, 0.8, -50.0)
(167.0, 0.8, -50.5)
(166.7, 0.8, -51.1)
(166.3, 0.8, -51.6)
(166.0, 0.8, -52.2)
(165.7, 0.7, -52.7)
(165.4, 0.7, -53.3)
(164.9, 0.8, -54.0)
(164.3, 0.8, -54.7)
(163.7, 0.8, -55.3)
(163.2, 0.8, -55.9)
(162.9, 0.8, -56.3)
(162.6, 0.8, -56.7)
(162.3, 0.8, -57.1)
(162.0, 0.7, -57.4)
(161.7, 0.7, -57.7)
(161.4, 0.7, -58.0)
(161.1, 0.7, -58.3)
(160.7, 0.7, -58.6)
(160.1, 0.7, -59.0)
(159.4, 0.7, -59.5)
(158.8, 0.7, -59.9)
(158.2, 0.7, -60.3)
(157.7, 0.7, -60.6)
(157.3, 0.7, -61.0)
(156.9, 0.7, -61.2)
(156.7, 0.7, -61.5)
(156.5, 0.7, -61.7)
(156.3, 0.7, -61.9)
(156.2, 0.6, -62.2)
(156.0, 0.6, -62.4)
(155.9, 0.6, -62.7)
(155.7, 0.6, -62.9)
(155.6, 0.6, -63.1)
(155.4, 0.5, -63.4)
(155.3, 0.5, -63.6)
(155.1, 0.5, -63.7)
(155.0, 0.5, -63.9)
(154.9, 0.4, -64.1)
(154.7, 0.4, -64.3)
(154.6, 0.4, -64.5)
(154.4, 0.4, -64.7)
(154.3, 0.3, -64.9)
(154.1, 0.3, -65.2)
(153.9, 0.3, -65.4)
(153.7, 0.2, -65.7)
(153.5, 0.2, -65.9)
(153.3, 0.2, -66.2)
(153.1, 0.2, -66.4)
(152.9, 0.2, -66.6)
(152.7, 0.2, -66.8)
(152.5, 0.2, -67.0)
(152.4, 0.2, -67.2)
(152.2, 0.2, -67.4)
(152.0, 0.1, -67.6)
(151.8, 0.1, -67.8)
(151.6, 0.0, -68.0)
(151.4, 0.0, -68.2)
(151.3, -0.1, -68.4)
(151.1, -0.1, -68.5)
(151.0, -0.1, -68.7)
(150.9, -0.1, -68.7)
(150.8, -0.1, -68.8)
(150.7, -0.1, -68.9)
(150.7, -0.1, -68.9)
(150.7, -0.1, -68.9)
(150.8, -0.1, -68.8)
(150.9, -0.1, -68.7)
(151.1, -0.1, -68.6)
(151.2, -0.1, -68.5)
(151.3, -0.1, -68.4)
(151.5, -0.2, -68.2)
(151.6, -0.2, -68.1)
(151.7, -0.2, -68.0)
(151.9, -0.2, -67.9)
(152.0, -0.2, -67.7)
(152.2, -0.2, -67.6)
(152.3, -0.2, -67.5)
(152.5, -0.2, -67.3)
(152.6, -0.2, -67.1)
(152.8, -0.2, -66.9)
(153.1, -0.2, -66.7)
(153.3, -0.2, -66.4)
(153.6, -0.2, -66.2)
(153.9, -0.3, -65.8)
(154.3, -0.3, -65.4)
(154.7, -0.3, -65.0)
(155.1, -0.3, -64.5)
(155.5, -0.2, -63.9)
(155.9, -0.2, -63.4)
(156.3, -0.2, -62.9)
(156.6, -0.2, -62.4)
(157.0, -0.2, -61.9)
(157.3, -0.2, -61.4)
(157.7, -0.2, -60.9)
(158.1, -0.2, -60.4)
(158.8, -0.2, -59.8)
(159.6, -0.2, -59.2)
(160.6, -0.2, -58.5)
(161.5, -0.2, -57.8)
(162.4, -0.2, -57.1)
(163.3, -0.2, -56.3)
(164.1, -0.2, -55.6)
(164.8, -0.2, -54.8)
(165.4, -0.2, -54.1)
(165.9, -0.2, -53.3)
(166.3, -0.1, -52.6)
(166.6, -0.1, -52.0)
(166.7, -0.1, -51.4)
(166.9, 0.0, -50.9)
(166.9, 0.0, -50.9)
(167.1, 0.0, -49.9)
(167.3, 0.1, -49.5)
(167.4, 0.1, -49.0)
(167.5, 0.2, -48.5)
(167.7, 0.2, -47.9)
(167.9, 0.3, -47.2)
(168.1, 0.3, -46.5)
(168.3, 0.4, -45.8)
(168.5, 0.4, -45.0)
(168.6, 0.4, -44.3)
(168.8, 0.4, -43.4)
(168.9, 0.5, -42.6)
(169.0, 0.5, -41.8)
(169.1, 0.5, -41.0)
(169.3, 0.5, -40.2)
(169.4, 0.6, -39.3)
(169.5, 0.6, -38.5)
(169.6, 0.6, -37.8)
(169.7, 0.6, -37.0)
(169.8, 0.6, -36.1)
(169.9, 0.6, -35.2)
(170.0, 0.6, -34.3)
(170.1, 0.6, -33.3)
(170.2, 0.6, -32.4)
(170.3, 0.6, -31.4)
(170.5, 0.6, -30.4)
(170.6, 0.6, -29.4)
(170.7, 0.6, -28.5)
(170.7, 0.6, -27.5)
(170.8, 0.6, -26.7)
(170.8, 0.6, -25.9)
(170.9, 0.6, -25.2)
(170.9, 0.6, -24.4)
(171.0, 0.6, -23.7)
(171.1, 0.6, -22.9)
(171.2, 0.6, -22.1)
(171.3, 0.6, -21.4)
(171.5, 0.6, -20.6)
(171.7, 0.6, -19.8)
(171.9, 0.5, -19.1)
(172.0, 0.5, -18.4)
(172.2, 0.5, -17.7)
(172.4, 0.5, -17.1)
(172.5, 0.5, -16.5)
(172.6, 0.5, -16.0)
(172.7, 0.5, -15.5)
(172.7, 0.5, -15.0)
(172.8, 0.5, -14.5)
(172.8, 0.5, -14.0)
(172.8, 0.5, -13.4)
(172.8, 0.6, -12.8)
(172.9, 0.6, -12.2)
(172.9, 0.5, -11.6)
(173.0, 0.5, -10.9)
(173.1, 0.5, -10.3)
(173.1, 0.5, -9.7)
(173.2, 0.5, -9.1)
(173.2, 0.5, -8.5)
(173.3, 0.4, -8.0)
(173.3, 0.5, -7.4)
(173.3, 0.5, -6.7)
(173.3, 0.5, -6.0)
(173.2, 0.5, -5.3)
(173.2, 0.5, -4.5)
(173.2, 0.4, -3.7)
(173.1, 0.4, -3.0)
(173.1, 0.4, -2.3)
(173.1, 0.4, -1.7)
(173.2, 0.3, -1.2)
(173.2, 0.3, -0.6)
(173.3, 0.3, -0.1)
(173.4, 0.3, 0.4)
(173.5, 0.3, 1.0)
(173.6, 0.3, 1.6)
(173.7, 0.3, 2.2)
(173.7, 0.2, 2.9)
(173.7, 0.2, 3.6)
(173.7, 0.2, 4.4)
(173.7, 0.2, 5.1)
(173.7, 0.3, 5.7)
(173.8, 0.3, 5.7)
(173.9, 0.2, 5.7)
(174.0, 0.3, 5.8)
(174.1, 0.3, 5.9)
(174.3, 0.3, 5.9)
(174.4, 0.4, 6.0)
(174.4, 0.5, 6.1)
(174.5, 0.6, 6.1)
(174.6, 0.6, 6.1)
(174.6, 0.6, 6.1)
(174.6, 0.6, 6.1)
(174.6, 0.6, 6.2)
(174.6, 0.6, 6.2)
(174.6, 0.6, 6.2)
(174.6, 0.6, 6.2)
(174.5, 0.6, 6.2)
(174.6, 0.6, 6.2)
(174.6, 0.6, 6.3)
(174.6, 0.6, 6.3)
(174.7, 0.6, 6.3)
(174.8, 0.6, 6.2)
(174.8, 0.6, 6.2)
(174.9, 0.6, 6.2)
(174.9, 0.6, 6.2)
(175.0, 0.6, 6.2)
(175.0, 0.6, 6.2)
(175.1, 0.6, 6.2)
(175.1, 0.6, 6.2)
(175.2, 0.7, 6.2)
(175.2, 0.7, 6.2)
(175.3, 0.7, 6.3)
(175.4, 0.7, 6.3)
(175.5, 0.7, 6.3)
(175.5, 0.7, 6.2)
(175.5, 0.7, 6.2)
(175.5, 0.7, 6.2)
(175.5, 0.7, 6.2)
(175.5, 0.7, 6.2)
(175.5, 0.7, 6.1)
(175.5, 0.7, 6.1)
(175.5, 0.7, 6.1)
(175.5, 0.6, 6.1)
(175.5, 0.6, 6.1)
(175.5, 0.6, 6.1)
(175.5, 0.6, 6.1)
(175.6, 0.7, 6.1)
(175.6, 0.6, 6.1)
(175.7, 0.6, 6.1)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.1)
(175.8, 0.6, 6.1)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 6.0)
(175.8, 0.6, 5.9)
(175.8, 0.5, 5.9)
(175.8, 0.5, 5.8)
(175.8, 0.4, 5.7)
(175.8, 0.4, 5.7)
(175.8, 0.4, 5.7)
(175.8, 0.4, 5.6)
(175.8, 0.4, 5.6)
(175.8, 0.4, 5.6)
(175.8, 0.4, 5.5)
(175.8, 0.4, 5.5)
(175.8, 0.4, 5.4)
(175.8, 0.4, 5.3)
(175.8, 0.4, 5.2)
(175.8, 0.4, 5.1)
(175.8, 0.4, 4.9)
(175.8, 0.4, 4.7)
(175.8, 0.4, 4.5)
(175.8, 0.4, 4.3)
(175.8, 0.4, 4.0)
(175.8, 0.4, 3.6)
(175.8, 0.4, 3.2)
(175.8, 0.4, 2.7)
(175.8, 0.4, 2.0)
(175.9, 0.4, 1.3)
(175.9, 0.4, 0.5)
(175.9, 0.5, -0.4)
(175.9, 0.5, -1.3)
(175.9, 0.5, -2.4)
(175.9, 0.5, -3.3)
(175.9, 0.6, -4.3)
(175.9, 0.6, -5.2)
(175.9, 0.6, -5.9)
(175.9, 0.6, -6.6)
(175.8, 0.6, -7.2)
(175.8, 0.7, -7.6)
(175.8, 0.7, -8.0)
(175.8, 0.7, -8.4)
(175.8, 0.7, -8.7)
(175.8, 0.7, -9.1)
(175.8, 0.7, -9.6)
(175.8, 0.7, -10.1)
(175.8, 0.7, -10.6)
(175.8, 0.7, -11.2)
(175.8, 0.7, -11.7)
(175.8, 0.7, -12.3)
(175.8, 0.7, -12.9)
(175.8, 0.7, -13.4)
(175.8, 0.7, -14.0)
(175.8, 0.7, -14.5)
(175.8, 0.7, -15.1)
(175.8, 0.7, -15.6)
(175.8, 0.7, -16.2)
(175.8, 0.8, -16.8)
(175.8, 0.8, -17.5)
(175.8, 0.8, -18.2)
(175.8, 0.8, -19.0)
(175.7, 0.9, -19.8)
(175.7, 0.9, -20.6)
(175.7, 0.9, -21.4)
(175.7, 1.0, -22.1)
(175.6, 1.0, -22.8)
(175.6, 1.0, -23.3)
(175.6, 1.0, -23.9)
(175.6, 1.0, -24.3)
(175.6, 1.0, -24.8)
(175.6, 1.0, -25.2)
(175.6, 1.0, -25.6)
(175.6, 1.0, -26.0)
(175.6, 1.0, -26.5)
(175.5, 1.1, -27.0)
(175.5, 1.1, -27.5)
(175.5, 1.1, -28.1)
(175.5, 1.1, -28.7)
(175.5, 1.2, -29.3)
(175.4, 1.2, -29.9)
(175.4, 1.2, -30.5)
(175.4, 1.3, -31.0)
(175.4, 1.3, -31.5)
(175.4, 1.3, -32.0)
(175.4, 1.3, -32.5)
(175.4, 1.3, -32.9)
(175.3, 1.3, -33.3)
(175.3, 1.3, -33.6)
(175.3, 1.3, -33.9)
(175.3, 1.3, -34.1)
(175.3, 1.3, -34.4)
(175.3, 1.3, -34.6)
(175.3, 1.3, -34.9)
(175.3, 1.3, -35.2)
(175.2, 1.3, -35.5)
(175.2, 1.4, -36.0)
(175.2, 1.4, -36.4)
(175.2, 1.4, -36.9)
(175.1, 1.4, -37.5)
(175.1, 1.4, -38.1)
(175.1, 1.5, -38.8)
